id,doi,authors,title,exclusion,exclusion explanation,Is article itself PPPR,Is article linked to PPPR,exchange duplicate,Additional notes,PT,SO,PD,PY,UT
ATMOSPHERIC_CHEMISTRY AND PHYSICS_303,https://doi.org/10.5194/acp-18-12413-2018,"Hawkins, LN; Welsh, HG; Alexander, MV",Evidence for pyrazine-based chromophores in cloud water mimics containing methylglyoxal and ammonium sulfate,FALSE,NA,FALSE,FALSE,NA,NA,J,ATMOSPHERIC CHEMISTRY AND PHYSICS,44436,2018,WOS:000442942600001
Autophagy_49,https://doi.org/10.1080/15548627.2018.1474993,"Cohignac, V; Landry, MJ; Ridoux, A; Pinault, M; Annangi, B; Gerdil, A; Herlin-Boime, N; Mayne, M; Haruta, M; Codogno, P; Boczkowski, J; Pairon, JC; Lanone, S","Carbon nanotubes, but not spherical nanoparticles, block autophagy by a shape-related targeting of lysosomes in murine macrophages",FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000442281400004
Autophagy_65,https://doi.org/10.1080/15548627.2018.1491488,"Parousis, A; Carter, HN; Tran, C; Erlich, AT; Mesbah Moosavi, ZS; Pauly, M; Hood, DA",Contractile activity attenuates autophagy suppression and reverses mitochondrial defects in skeletal muscle cells,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000445072900004
Autophagy_153,https://doi.org/10.1080/15548627.2018.1425053,"Zhang, M; Wang, Y; Ge, L",Endomembrane remodeling in autophagic membrane formation,FALSE,NA,FALSE,FALSE,NA,Commentary on their own work,J,AUTOPHAGY,NA,2018,WOS:000438287700014
Autophagy_74,https://doi.org/10.1080/15548627.2018.1476810,"Thangaraj, A; Periyasamy, P; Liao, K; Bendi, VS; Callen, S; Pendyala, G; Buch, S",HIV-1 TAT-mediated microglial activation: role of mitochondrial dysfunction and defective mitophagy,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000443966700009
Autophagy_146,https://doi.org/10.1080/15548627.2018.1434372,"Baron, O; Fanto, M",Karyoptosis: A novel type of cell death caused by chronic autophagy inhibition,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000431522900014
Autophagy_122,https://doi.org/10.1080/15548627.2017.1313943,"Brady, OA; Martina, JA; Puertollano, R",Emerging roles for TFEB in the immune response and inflammation,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000429594000002
Autophagy_206,https://doi.org/10.1080/15548627.2018.1515531,"Marshall, RS; Vierstra, RD",To save or degrade: balancing proteasome homeostasis to maximize cell survival,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000445072900015
Autophagy_128,https://doi.org/10.1080/15548627.2017.1403716,"Kravic, B; Harbauer, AB; Romanello, V; Simeone, L; Vogtle, FN; Kaiser, T; Straubinger, M; Huraskin, D; Bottcher, M; Cerqua, C; Martin, ED; Poveda-Huertes, D; Buttgereit, A; Rabalski, AJ; Heuss, D; Rudolf, R; Friedrich, O; Litchfield, D; Marber, M; Salviati, L; Mougiakakos, D; Neuhuber, W; Sandri, M; Meisinger, C; Hashemolhosseini, S","In mammalian skeletal muscle, phosphorylation of TOMM22 by protein kinase CSNK2/CK2 controls mitophagy",FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000429594000014
Autophagy_47,https://doi.org/10.1080/15548627.2018.1463121,"Yao, JY; Qiu, YY; Frontera, E; Jia, L; Khan, NW; Klionsky, DJ; Ferguson, TA; Thompson, DA; Zacks, DN",Inhibiting autophagy reduces retinal degeneration caused by protein misfolding,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000441624100012
Autophagy_24,https://doi.org/10.1080/15548627.2017.1339001,"Kim, SY; Yang, CS; Lee, HM; Kim, JK; Kim, YS; Kim, YR; Kim, JS; Kim, TS; Yuk, JM; Dufour, CR; Lee, SH; Kim, JM; Choi, HS; Giguere, V; Jo, EK",ESRRA (estrogen-related receptor alpha) is a key coordinator of transcriptional and post-translational activation of autophagy to promote innate host defense,FALSE,NA,FALSE,FALSE,NA,NA,J,AUTOPHAGY,NA,2018,WOS:000427049900011
Autophagy_71,https://doi.org/10.1080/15548627.2018.1458170,"Lund, VK; Madsen, KL; Kjaerulff, O",Drosophila Rab2 controls endosome-lysosome fusion and LAMP delivery to late endosomes,EXTRA,NA,FALSE,FALSE,NA,Extra coding beyond 10 target,J,AUTOPHAGY,NA,2018,WOS:000443966700004
BIOLOGICAL_PSYCHIATRY_49,https://doi.org/10.1016/j.biopsych.2018.04.012,"Sorensen, HJ; Debost, JC; Agerbo, E; Benros, ME; McGrath, JJ; Mortensen, PB; Ranning, A; Hjorthoj, C; Mors, O; Nordentoft, M; Petersen, L","Polygenic Risk Scores, School Achievement, and Risk for Schizophrenia: A Danish Population-Based Study",FALSE,NA,FALSE,FALSE,NA,NA,J,BIOLOGICAL PSYCHIATRY,44501,2018,WOS:000446411600012
BIOLOGICAL_PSYCHIATRY_153,https://doi.org/10.1016/j.biopsych.2017.11.026,"Martin, J; Walters, RK; Demontis, D; Mattheisen, M; Lee, SH; Robinson, E; Brikell, I; Ghirardi, L; Larsson, H; Lichtenstein, P; Eriksson, N; Werge, T; Mortensen, PB; Pedersen, MG; Mors, O; Nordentoft, M; Hougaard, DM; Bybjerg-Grauholm, J; Wray, NR; Franke, B; Faraone, SV; O'Donovan, MC; Thapar, A; Borglum, AD; Neale, BM",A Genetic Investigation of Sex Bias in the Prevalence of Attention-Deficit/Hyperactivity Disorder,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44362,2018,WOS:000433241800013
BIOLOGICAL_PSYCHIATRY_74,https://doi.org/10.1016/j.biopsych.2018.01.028,"Reimann, RR; Aguzzi, A",Intrinsic Toxicity of Antibodies to the Globular Domain of the Prion Protein,FALSE,NA,TRUE,NA,NA,Correspondence PPPR,J,BIOLOGICAL PSYCHIATRY,44470,2018,WOS:000443278700001
BIOLOGICAL_PSYCHIATRY_228,https://doi.org/10.1016/j.biopsych.2017.07.023,"Wang, X; Liu, D; Huang, HZ; Wang, ZH; Hou, TY; Yang, X; Pang, P; Wei, N; Zhou, YF; Dupras, MJ; Calon, F; Wang, YT; Man, HY; Chen, JG; Wang, JZ; Hebert, SS; Lu, YM; Zhu, LQ",A Novel MicroRNA-124/PTPN1 Signal Pathway Mediates Synaptic and Memory Deficits in Alzheimer's Disease,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44256,2018,WOS:000424319700004
BIOLOGICAL_PSYCHIATRY_146,https://doi.org/10.1016/j.biopsych.2018.05.004,"Golier, JA; Yehuda, R","Mifepristone as a Psychopharmacologic Agent: Consideration of Efficacy, Plasma Levels, and Mechanism of Action",TRUE,not research,NA,NA,NA,the article is a commentary on a concurrently published article - so its not PPPR or research itself,J,BIOLOGICAL PSYCHIATRY,44378,2018,WOS:000436445900005
BIOLOGICAL_PSYCHIATRY_122,https://doi.org/10.1016/j.biopsych.2017.10.022,"Raij, T; Nummenmaa, A; Marin, MF; Porter, D; Furtak, S; Setsompop, K; Milad, MR",Prefrontal Cortex Stimulation Enhances Fear Extinction Memory in Humans,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44392,2018,WOS:000437351300013
BIOLOGICAL_PSYCHIATRY_297,https://doi.org/10.1016/j.biopsych.2017.07.018,"Zhang, CC; Huang, YH; Zheng, FC; Zeljic, K; Pan, J; Sun, BM",Death From Opioid Overdose After Deep Brain Stimulation: A Case Report,FALSE,NA,FALSE,FALSE,NA,"its a ""correspondence"" article type, but it is reporting novel research",J,BIOLOGICAL PSYCHIATRY,44197,2018,WOS:000416023700003
BIOLOGICAL_PSYCHIATRY_128,https://doi.org/10.1016/j.biopsych.2017.11.023,"Feduccia, AA; Mithoefer, MC; Jerome, L; Holland, J; Emerson, A; Doblin, R",Response to the Consensus Statement of the PTSD Psychopharmacology Working Group,FALSE,NA,TRUE,NA,NA,Correspondence PPPR,J,BIOLOGICAL PSYCHIATRY,44392,2018,WOS:000437351300005
BIOLOGICAL_PSYCHIATRY_24,https://doi.org/10.1016/j.biopsych.2018.02.011,"Mastrodonato, A; Martinez, R; Pavlova, IP; LaGamma, CT; Brachman, RA; Robison, AJ; Denny, CA",Ventral CA3 Activation Mediates Prophylactic Ketamine Efficacy Against Stress-Induced Depressive-like Behavior,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44531,2018,WOS:000449272300015
BIOLOGICAL_PSYCHIATRY_89,https://doi.org/10.1016/j.biopsych.2018.06.013,"Sheth, SA",Stereotactic Radiosurgical Capsulotomy for the Treatment of Refractory Obsessive-Compulsive Disorder,TRUE,not research,NA,NA,NA,the article is a commentary on a concurrently published article - so its not PPPR or research itself,J,BIOLOGICAL PSYCHIATRY,44440,2018,WOS:000441427200005
BIOLOGICAL_PSYCHIATRY_165,https://doi.org/10.1016/j.biopsych.2018.02.008,"Der-Avakian, A; Pizzagalli, DA",Translational Assessments of Reward and Anhedonia: A Tribute to Athina Markou,FALSE,NA,FALSE,FALSE,NA,NA,J,BIOLOGICAL PSYCHIATRY,44348,2018,WOS:000432444500006
BIOLOGICAL_PSYCHIATRY_110,https://doi.org/10.1016/j.biopsych.2017.11.036,"Shonesy, BC; Parrish, WP; Haddad, HK; Stephenson, JR; Baldi, R; Bluett, RJ; Marks, CR; Centanni, SW; Folkes, OM; Spiess, K; Augustin, SM; Mackie, K; Lovinger, DM; Winder, DG; Patel, S; Colbran, RJ",Role of Striatal Direct Pathway 2-Arachidonoylglycerol Signaling in Sociability and Repetitive Behavior,FALSE,NA,FALSE,FALSE,NA,NA,J,BIOLOGICAL PSYCHIATRY,44423,2018,WOS:000440166600010
BIOLOGICAL_PSYCHIATRY_20,https://doi.org/10.1016/j.biopsych.2017.03.025,"Du, F; Yuksel, C; Chouinard, VA; Huynh, P; Ryan, K; Cohen, BM; Ongur, D",Abnormalities in High-Energy Phosphate Metabolism in First-Episode Bipolar Disorder Measured Using P-31-Magnetic Resonance Spectroscopy,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44531,2018,WOS:000449272300009
BIOLOGICAL_PSYCHIATRY_288,https://doi.org/10.1016/j.biopsych.2017.06.017,"Ghosal, S; Bang, E; Yue, WZ; Hare, BD; Lepack, AE; Girgenti, MJ; Duman, RS",Activity-Dependent Brain-Derived Neurotrophic Factor Release Is Required for the Rapid Antidepressant Actions of Scopolamine,FALSE,NA,FALSE,FALSE,NA,referred to by a concurrently published commentary (so not PPPR),J,BIOLOGICAL PSYCHIATRY,44197,2018,WOS:000416023700016
BMJ-British_Medical Journal_561,https://doi.org/10.1136/bmj.k2914,"Francis, D",Damon Francis: Making the road by walking,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44395,2018,WOS:000440403900005
BMJ-British_Medical Journal_321,https://doi.org/10.1136/bmj.k4115,"Rao, BS",Generation of evidence should be tailored to individuals,FALSE,NA,FALSE,FALSE,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44472,2018,WOS:000446838600006
BMJ-British_Medical Journal_1177,https://doi.org/10.1136/bmj.k622,"Thomas, K",TECHNOLOGY Wanted: a WhatsApp alternative for clinicians,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44239,2018,WOS:000425581700003
BMJ-British_Medical Journal_1098,https://doi.org/10.1136/bmj.k921,"Alderwick, H; Shortell, SM; Briggs, ADM; Fisher, ES",Can accountable care organisations really improve the English NHS? Lessons from the United States,FALSE,NA,FALSE,FALSE,NA,There's a Rapid Response but it does not contain critical commentary about the article,J,BMJ-BRITISH MEDICAL JOURNAL,44257,2018,WOS:000426787200006
BMJ-British_Medical Journal_1252,https://doi.org/10.1136/bmj.k266,"Appleby, J",How Europe copes with flu,FALSE,NA,FALSE,FALSE,NA,There's a Rapid Response but it does not contain critical commentary about the article,J,BMJ-BRITISH MEDICAL JOURNAL,44221,2018,WOS:000423712100005
BMJ-British_Medical Journal_1170,https://doi.org/10.1136/bmj.k667,"Ross, N",BAWA-GARBA CASE Second letter to the GMC chair regarding Hadiza Bawa-Garba,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44240,2018,WOS:000425582200007
BMJ-British_Medical Journal_634,https://doi.org/10.1136/bmj.k2774,"Sachan, D",India's unofficial medical watchdog shows its teeth,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44380,2018,WOS:000438242400002
BMJ-British_Medical Journal_49,https://doi.org/10.1136/bmj.k4925,"Staff, RT; Hogan, MJ; Williams, DS; Whalley, LJ","Intellectual engagement and cognitive ability in later life (the ""use it or lose it"" conjecture): longitudinal, prospective study",FALSE,NA,FALSE,FALSE,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44540,2018,WOS:000453690500005
BMJ-British_Medical Journal_1152,https://doi.org/10.1136/bmj.k714,"Casassus, B",PHARMACOVIGILANCE Risks of reformulation: French patients complain after Merck modifies levothyroxine pills,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44243,2018,WOS:000425583900008
BMJ-British_Medical Journal_1327,https://doi.org/10.1136/bmj.j5644,"Wang, TG; Heianza, Y; Sun, DJY; Huang, T; Ma, WJ; Rimm, EB; Manson, JE; Hu, FB; Willett, WC; Qi, L","Improving adherence to healthy dietary patterns, genetic risk, and long term weight gain: gene-diet interaction analysis in two prospective cohort studies",FALSE,NA,FALSE,TRUE,NA,2 Rapid Responses here: https://www.bmj.com/content/360/bmj.j5644/rapid-responses There are other Rapid Repsonses but they do not contain critical commentary,J,BMJ-BRITISH MEDICAL JOURNAL,44206,2018,WOS:000422743300011
BMJ-British_Medical Journal_24,https://doi.org/10.1136/bmj.k5207,"Hartley, A; Shah, M; Nowbar, AN; Rajkumar, C; Howard, JP; Francis, DP",CHRISTMAS 2018: LOOK BEFORE YOU LEAP Key opinion leaders' guide to spinning a disappointing clinical trial result,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44543,2018,WOS:000453691800008
BMJ-British_Medical Journal_356,https://doi.org/10.1136/bmj.k3694,"Jorgensen, L; Doshi, P; Gotzsche, P; Jefferson, T",Challenges of independent assessment of potential harms of HPV vaccines,FALSE,NA,FALSE,FALSE,NA,There are Rapid Responses but they do not contain critical commentary about the article,J,BMJ-BRITISH MEDICAL JOURNAL,44463,2018,WOS:000446222400003
BMJ-British_Medical Journal_165,https://doi.org/10.1136/bmj.k4441,"Binagwaho, A","Agnes Binagwaho: Humour, hope, and global health",TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44514,2018,WOS:000450726100005
BMJ-British_Medical Journal_622,https://doi.org/10.1136/bmj.k2923,"Godlee, F",Lessons from Gosport,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44382,2018,WOS:000438243200005
BMJ-British_Medical Journal_410,https://doi.org/10.1136/bmj.k3580,"Modi, N; Clarke, J; McKee, M",Health systems should be publicly funded and publicly provided,FALSE,NA,FALSE,TRUE,NA,"1 Rapid Response. There's another Rapid Response, but it does not contain critical commentary",J,BMJ-BRITISH MEDICAL JOURNAL,44449,2018,WOS:000445015400003
BMJ-British_Medical Journal_899,https://doi.org/10.1136/bmj.k1895,"Dyer, C",Alfie Evans case: Proposed law aims to prevent conflicts between parents and doctors,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44316,2018,WOS:000431968600016
BMJ-British_Medical Journal_1321,https://doi.org/10.1136/bmj.j5737,"Norman, JE; Stock, SJ",Birth options after a caesarean section,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44207,2018,WOS:000422743900012
BMJ-British_Medical Journal_601,https://doi.org/10.1136/bmj.k2953,"McNally, L",LONELINESS Tackling loneliness with a well stocked community,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44388,2018,WOS:000439738600005
BMJ-British_Medical Journal_1307,https://doi.org/10.1136/bmj.k60,"Petrie, CJ",ACUTE RESPIRATORY DISTRESS SYNDROME Differentiating between acute heart failure and acute respiratory distress syndrome,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44211,2018,WOS:000423205100002
BMJ-British_Medical Journal_932,https://doi.org/10.1136/bmj.k1672,"Gee, P",CHILDHOOD IN SYRIA Chemical weapons are intentionally deployed against the most vulnerable groups of people,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44305,2018,WOS:000430795300004
BMJ-British_Medical Journal_997,https://doi.org/10.1136/bmj.k1188,"Briggs, T","BMJ CONFIDENTIAL Tim Briggs: GIRFT, that's the main thing",TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44283,2018,WOS:000429110700001
BMJ-British_Medical Journal_621,https://doi.org/10.1136/bmj.k2497,"Beaumont, O; Miller, R; Claireaux, H; van Oldenrijk, J",Traumatic knee pain in a child,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44382,2018,WOS:000438243200001
BMJ-British_Medical Journal_1236,https://doi.org/10.1136/bmj.k442,"Moberly, T",BRIEFING Moving to accountable care in the NHS,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44227,2018,WOS:000423845900005
BMJ-British_Medical Journal_860,https://doi.org/10.1136/bmj.k1756,"Davies, E",No more vetebroplasty for acute vertebral compression fractures?,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44325,2018,WOS:000431975300006
BMJ-British_Medical Journal_259,https://doi.org/10.1136/bmj.k4303,"Gilbert, J; Lovibond, K; Mooney, A; Dudley, J",Renal replacement therapy: summary of NICE guidance,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44488,2018,WOS:000448271300002
BMJ-British_Medical Journal_481,https://doi.org/10.1136/bmj.k3299,"Summerfield, D; Halpin, D; Ang, S; Balduzzi, A; Camandona, F; Tognoni, G; Bono, I; Rui, M; Agnoletto, V",The maiming fields of Gaza,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44421,2018,WOS:000442479500002
BMJ-British_Medical Journal_1322,https://doi.org/10.1136/bmj.j5850,"Qiao, JJ; Zhou, S; Fang, H",An ulcer on the nipple,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44207,2018,WOS:000422743900013
BMJ-British_Medical Journal_1349,https://doi.org/10.1136/bmj.k9,"Godlee, F",What are your burning issues for 2018?,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44200,2018,WOS:000419710400001
BMJ-British_Medical Journal_1182,https://doi.org/10.1136/bmj.k476,"Jorgesen, KJ","SCIENCE BEHIND ""MAN FLU"" Proportionate response to ""man flu""",TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44235,2018,WOS:000424976200004
BMJ-British_Medical Journal_299,https://doi.org/10.1136/bmj.k3786,"van Driel, ML; Scheire, S; Deckx, L; Gevaert, P; De Sutter, A",What treatments are effective for common cold in adults and children?,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44479,2018,WOS:000447679000001
BMJ-British_Medical Journal_406,https://doi.org/10.1136/bmj.k3030,"O'Gara, B; Talmor, D",Perioperative lung protective ventilation,FALSE,NA,FALSE,FALSE,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44449,2018,WOS:000445015400001
BMJ-British_Medical Journal_314,https://doi.org/10.1136/bmj.k4112,"Mirza, DM",The Bawa-Garba principle for medical error,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44473,2018,WOS:000446839300004
BMJ-British_Medical Journal_1316,https://doi.org/10.1136/bmj.j5410,"Beales, ILP",Gastrointestinal protection with dual antiplatelet therapies,FALSE,NA,TRUE,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44207,2018,WOS:000422743900008
BMJ-British_Medical Journal_836,https://doi.org/10.1136/bmj.k2102,"Arnold, F",Hunger strikes in UK detention centres: injustice provokes desperate protests,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44331,2018,WOS:000432799600001
BMJ-British_Medical Journal_982,https://doi.org/10.1136/bmj.k1575,"Chun, S; Sharma, A",Medical students report the effect of tuition fees,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44292,2018,WOS:000429656900020
BMJ-British_Medical Journal_146,https://doi.org/10.1136/bmj.k4871,"Heen, AF; Vandvik, PO; Agoritsas, T",Including practical issues and patient perspectives in Rapid Recommendations,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44520,2018,WOS:000451398600002
BMJ-British_Medical Journal_197,https://doi.org/10.1136/bmj.k4051,"Ferner, RE; McGettigan, P",Adverse drug reactions,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44506,2018,WOS:000450040400001
BMJ-British_Medical Journal_226,https://doi.org/10.1136/bmj.k4301,"Dixon, J; Street, A; Allwood, D",NHS AT 70 Productivity in the NHS: why it matters and what to do next,FALSE,NA,FALSE,TRUE,NA,1 Rapid Response. 3 other rapid responses do not contain critical commentary,J,BMJ-BRITISH MEDICAL JOURNAL,44495,2018,WOS:000448896600002
BMJ-British_Medical Journal_504,https://doi.org/10.1136/bmj.k3191,"Ashford, RU; Eastley, NC",Hip pain in young adults: consider primary bone sarcoma,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44409,2018,WOS:000441132800007
BMJ-British_Medical Journal_984,https://doi.org/10.1136/bmj.k1522,"Hawkes, N",The BMJ Awards 2018: Innovation,TRUE,not research,NA,NA,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44292,2018,WOS:000429656900012
BMJ-British_Medical Journal_727,https://doi.org/10.1136/bmj.k2238,"Webb, P; Stordalen, GA; Singh, S; Wijesinha-Bettoni, R; Shetty, P; Lartey, A",Hunger and malnutrition in the 21st century,FALSE,NA,FALSE,FALSE,NA,NA,J,BMJ-BRITISH MEDICAL JOURNAL,44360,2018,WOS:000435635800007
Bone_Research_37,https://doi.org/10.1038/s41413-017-0004-5,"Chen, JQ; Long, FX",mTOR signaling in skeletal development and disease,TRUE,not research,NA,NA,NA,Authors analysis of a topic,J,BONE RESEARCH,44226,2018,WOS:000423737400001
Bone_Research_1,https://doi.org/10.1038/s41413-018-0042-7,"Zhang, YX; Ma, WJ; Zhan, YX; Mao, CC; Shao, XR; Xie, XP; Wei, XW; Lin, YF",Nucleic acids and analogs for bone regeneration,TRUE,not research,NA,NA,NA,Authors analysis of a topic,J,BONE RESEARCH,44557,2018,WOS:000454449500001
Bone_Research_25,https://doi.org/10.1038/s41413-018-0014-y,"Pickett, JE; Thompson, JM; Sadowska, A; Tkaczyk, C; Sellman, BR; Minola, A; Corti, D; Lanzavecchia, A; Miller, LS; Thorek, DLJ",Molecularly specific detection of bacterial lipoteichoic acid for diagnosis of prosthetic joint infection of the bone,FALSE,NA,FALSE,FALSE,NA,NA,J,BONE RESEARCH,44311,2018,WOS:000431460800001
Bone_Research_10,https://doi.org/10.1038/s41413-018-0028-5,"Li, Y; Wang, XX; Ren, JL; Wu, XS; Li, GQ; Fan, ZP; Zhang, CM; Li, A; Wang, SL",Mandible exosomal ssc-mir-133b regulates tooth development in miniature swine via endogenous apoptosis,FALSE,NA,FALSE,FALSE,NA,NA,J,BONE RESEARCH,44450,2018,WOS:000444654800003
Bone_Research_18,https://doi.org/10.1038/s41413-018-0020-0,"Lee, SW; Rho, JH; Lee, SY; Chung, WT; Oh, YJ; Kim, JH; Yoo, SH; Kwon, WY; Bae, JY; Seo, SY; Sun, H; Kim, HY; Yoo, YH",Dietary fat-associated osteoarthritic chondrocytes gain resistance to lipotoxicity through PKCK2/STAMP2/FSP27,FALSE,NA,FALSE,FALSE,NA,NA,J,BONE RESEARCH,44383,2018,WOS:000437727400001
